Influence,Participant,Email,Name,Joined Date,Approximate Locations,Assessment Amount,Civility Pledge,"Civility Pledge: Yes, I agree",Friend Referral,Friend Referral: Yes,Friend Referral: No,How did you hear about this survey?,How did you hear about this survey?: From a friend,How did you hear about this survey?:  From the news media,How did you hear about this survey?: I received an email from the City inviting me to participate,How did you hear about this survey?: From the City’s website,How did you hear about this survey?: From a social media post by a friend/business/organization I follow,How did you hear about this survey?: From a City Council meeting or from a Councillor,How did you hear about this survey?:  From one of the City’s social media channels,How long have you been living in Prince George?,How long have you been living in Prince George?: More than 10 years,How long have you been living in Prince George?: 6-10 years,How long have you been living in Prince George?: 3-5 years,How long have you been living in Prince George?: Less than 1 year,How long have you been living in Prince George?: 1-2 years,New Learnings,New Learnings: Yes,New Learnings: No,Other Processes,Other Processes: Yes,Other Processes: No,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Pools,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Arenas,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Playgrounds,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Sidewalks,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Roads,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Stormwater drainage,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Energy – heat and electricity,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Nature parks and trails,"Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds",Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Performing Arts,Process Evaluation,Property Type,Provide your input to the City of Prince George,Provide your input to the City of Prince George: Submit,Satisfaction  Roads and Sidewalks Services,Satisfaction Bylaw Enforcement,Satisfaction Community Planning and Infrastructure,Satisfaction Community Support services,Satisfaction Corporate Services,Satisfaction Fire Protection,"Satisfaction Parks, Trails, and Beautification",Satisfaction Police Services,Satisfaction Public Transit,Satisfaction Recreation and Community Services,Satisfaction Services that attract and retain business and facilitate development,Satisfaction Snow and Ice Control,Support for Final Decision,Support for Final Decision: Yes,Support for Final Decision: No,Support for Group Results,Support for Group Results: Yes,Support for Group Results: No,What do you feel are key topics the City should consider as it establishes its 2023 budget?,Corporate Services,Community Planning and Infrastructure,Services that attract and retain business and facilitate development,Community Support services ,"Parks, Trails, and Beautification",Recreation and Community Services, Public Transit Services,Roads and Sidewalks,Snow and Ice Control,Bylaw Enforcement Services,Fire Protection Services,Police Services,Services that attract and retain business and facilitate development Weight,Community Planning and Infrastructure Weight,Community Support services  Weight,Snow and Ice Control Weight,Roads and Sidewalks Weight,"Parks, Trails, and Beautification Weight",Recreation and Community Services Weight,Police Services Weight,Fire Protection Services Weight,Bylaw Enforcement Services Weight, Public Transit Services Weight,Corporate Services Weight
1,9ad0a0d2-3f28-4020-804d-9bbab2271e3e,,Guest,"Nov 05, 2022  5:06am",Delta (CA),,,,Yes,Selected,,From a friend,Selected,,,,,,,3-5 years,,,Selected,,,Yes,Selected,,Yes,Selected,,"Roads, Stormwater drainage, Energy – heat and electricity, Nature parks and trails, Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds",,,,,Selected,Selected,Selected,Selected,Selected,,8,,,,,4,,5,,,,7,4,4,6,,No,,Selected,No,,Selected,"Making downtown a desirable and safe place to visit, increased police funding, more indoor sports during winter",Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : Keep the Same (117.09),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: Keep the Same (171.99), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 10% Increase (218.9254869),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: Keep the Same (381.15),Police Services: 15% Increase (704.5541818),42,37,59,68,,62,64,100,,,16,29
1,59675c6f-04ac-4cc0-b671-371abf8e9b8d,,Guest,"Nov 05, 2022  3:03pm",Nanaimo (CA),"400,000",,,Yes,Selected,,From a friend,Selected,,,,,,,More than 10 years,Selected,,,,,No,,Selected,Yes,Selected,,"Playgrounds, Roads, Stormwater drainage, Nature parks and trails",,,Selected,,Selected,Selected,,Selected,,,,,Submit,Selected,7,4,6,,,6,5,4,5,,,7,Yes,Selected,,Yes,Selected,,Arresting and jailing more drug dealers and trying to better the homeless problem downtown. Stopping the homeless problem from spreading into residential areas.,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: 10% Increase (153.6222472),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : 5% Decrease (111.2336357),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: Keep the Same (171.99),,Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 5% Increase (50.39186057),Fire Protection Services: Keep the Same (381.15),Police Services: Keep the Same (612.66),,53,42,64,71,70,40,73,,62,39,37
1,01ef218c-1068-4533-a147-0d547c57cc0f,,Guest,"Nov 05, 2022  3:33pm",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,82bb87d4-8c8e-4a81-8b76-02ddbd339e84,,Guest,"Nov 05, 2022  7:07pm",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corporate Services: 15% Decrease (336.7888809),Community Planning and Infrastructure: 15% Increase (160.6050766),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : 15% Increase (134.6512432),"Parks, Trails, and Beautification: 15% Increase (110.8163727)",Recreation and Community Services: 5% Decrease (163.3915891), Public Transit Services: 15% Increase (97.72989271),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 10% Increase (52.79147298),Fire Protection Services: 5% Increase (400.2051272), 10% Decrease (551.3902292),,,,,,,,20,35,55,,
1,b47c518f-a810-4726-a813-5e3176b20cf6,,Guest,"Nov 06, 2022  2:39pm",Delta (CA),450000,,,,,,From the City’s website,,,,Selected,,,,More than 10 years,Selected,,,,,,,,,,,"Sidewalks, Roads, Stormwater drainage, Energy – heat and electricity",,,,Selected,Selected,Selected,Selected,,,,,residential,Submit,Selected,3,4,3,6,2,,6,5,,6,3,4,,,,,,,The city needs to work with the province to set up long term care to deal with addictions and mental health.,Corporate Services: 10% Decrease (356.5999916),Community Planning and Infrastructure: 5% Increase (146.6394178),Services that attract and retain business and facilitate development: 5% Decrease (5),Community Support services : 10% Decrease (105.3792338),"Parks, Trails, and Beautification: 5% Decrease (91.54396003)",Recreation and Community Services: 5% Decrease (163.3915891), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: Keep the Same (381.15),Police Services: Keep the Same (612.66),70,83,,87,91,31,29,92,90,40,,
1,a50c2791-7797-4a92-bc49-312771666af6,,Guest,"Nov 06, 2022  6:16pm",Prince George (CA),,,,,,,From the news media,,Selected,,,,,,More than 10 years,Selected,,,,,,,,,,,"Sidewalks, Roads, Stormwater drainage, Energy – heat and electricity",,,,Selected,Selected,Selected,Selected,,,,,,Submit,Selected,5,,,4,,,,4,,6,,,,,,,,,Clean up crime and the down town area. It is disgusting.,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: 5% Decrease (132.6737589),Services that attract and retain business and facilitate development: 5% Decrease (5),Community Support services : 5% Increase (122.9424394),"Parks, Trails, and Beautification: 5% Decrease (91.54396003)",Recreation and Community Services: 10% Decrease (154.7920317), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: Keep the Same (381.15),Police Services: Keep the Same (612.66),46,48,60,,,44,43,63,63,42,40,47
1,2e65ff13-bfdd-416d-9c66-d7c7e9e47a80,,Guest,"Nov 06, 2022  9:22pm",Prince George (CA),"715,000",,,,,,From a friend,Selected,,,,,,,3-5 years,,,Selected,,,,,,,,,"Playgrounds, Sidewalks, Roads, Stormwater drainage",,,Selected,Selected,Selected,Selected,,,,,,,Submit,Selected,,,,,,,,,,,,,,,,,,,Consider the increase in property values and the subsequent effect on the level of tax bills - NOT just the increase in the rate the City sets,Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : Keep the Same (117.09),Keep the same (96.36),Recreation and Community Services: Keep the Same (171.99), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: Keep the Same (381.15),,,,,,,,,,,,,
1,50344c07-c68e-4b6c-9e4c-dd82a407a7ea,,Guest,"Nov 06, 2022  9:46pm",Prince George (CA),,,,Yes,Selected,,From a social media post by a friend/business/organization I follow,,,,,Selected,,,More than 10 years,Selected,,,,,No,,Selected,No,,Selected,Roads,,,,,Selected,,,,,,6,commercial,Submit,Selected,,4,6,4,4,,2,,,4,7,,Yes,Selected,,No,,Selected,,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: 5% Increase (146.6394178),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : 5% Decrease (111.2336357),"Parks, Trails, and Beautification: 10% Decrease (86.72585687)",Recreation and Community Services: 10% Decrease (154.7920317), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: 10% Increase (123.440676),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: 5% Decrease (362.0903532), 10% Decrease (551.3902292),,55,,,,36,39,50,,,,
1,204140fb-e5e1-499b-a4ef-9fce912f046b,,Guest,"Nov 07, 2022  3:03am",Victoria (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5d292a4c-7acc-4a03-b2e6-50a4872f8b54,,Guest,"Nov 07, 2022  3:05am",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,255a47c5-ab67-4233-b6f2-a6712932f6e0,,Guest,"Nov 07, 2022  3:07am",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68d2ba81-33a0-4b78-9618-b54d06526ee6,,Guest,"Nov 07, 2022  3:09am",St. Albert (CA),,,,Yes,Selected,,From one of the City’s social media channels,,,,,,,Selected,More than 10 years,Selected,,,,,No,,Selected,Yes,Selected,,"Sidewalks, Roads, Nature parks and trails",,,,Selected,Selected,,,Selected,,,,,Submit,Selected,0,2,2,,,6,2,6,0,,3,,Yes,Selected,,Yes,Selected,,Multi use trails. Car free streets downtown. Bike lanes. Sidewalks.,Corporate Services: 10% Decrease (356.5999916),Community Planning and Infrastructure: 15% Increase (160.6050766),Services that attract and retain business and facilitate development: 10% Increase (8),Community Support services : Keep the Same (117.09),"Parks, Trails, and Beautification: 15% Increase (110.8163727)",Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: 15% Increase (97.72989271),,Snow and Ice Control: 10% Decrease (179.1208529),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: 10% Decrease (343.0329662), 10% Decrease (551.3902292),62,69,44,36,98,100,67,39,36,,84,43
1,d1a465a3-c2a4-4421-9298-808b8f7b16cd,,Guest,"Nov 07, 2022  3:10am",Prince George (CA),341000,,,"Yes, To get a say",Selected,,From one of the City’s social media channels,,,,,,,Selected,6-10 years,,Selected,,,,Yes,Selected,,No,,Selected,"Pools, Arenas, Sidewalks, Roads, Stormwater drainage, Energy – heat and electricity",Selected,Selected,,Selected,Selected,Selected,Selected,,,,4,,,,,1,,,5,9,,1,,,,,No,,Selected,No,,Selected,Put more into fire and ambulance services not police they’re not even doing their jobs and don’t even use all the cars they have.,Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 5% Decrease (5),Community Support services : 5% Increase (122.9424394),"Parks, Trails, and Beautification: 5% Decrease (91.54396003)",Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: 15% Increase (97.72989271),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: 15% Decrease (40.79341094),Fire Protection Services: Keep the Same (381.15),Police Services: 15% Decrease (520.7574387),24,,78,91,92,6,,24,100,1,93,25
1,094a9dd7-49f0-4c4a-898a-140ddabf459d,,Guest,"Nov 07, 2022  3:12am",Vancouver (CA),,,,Yes,Selected,,From one of the City’s social media channels,,,,,,,Selected,3-5 years,,,Selected,,,Yes,Selected,,Yes,Selected,,"Sidewalks, Roads",,,,Selected,Selected,,,,,,10,,Submit,Selected,7,,,,,7,,8,0,,,10,Yes,Selected,,No,,Selected,,Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : 15% Decrease (99.52483193),"Parks, Trails, and Beautification: 10% Decrease (86.72585687)",Recreation and Community Services: Keep the Same (171.99), Public Transit Services: 15% Increase (97.72989271),Roads and Sidewalks: 15% Increase (129.0516159),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 10% Increase (52.79147298),Fire Protection Services: 10% Increase (419.2625142),Police Services: 10% Increase (673.9213912),61,18,1,83,91,1,1,82,83,86,100,66
1,7bd2bec9-acba-4e55-ab61-e8a074a3c1ed,,Guest,"Nov 07, 2022  3:12am",Prince George (CA),,,,,,,From a social media post by a friend/business/organization I follow,,,,,Selected,,,More than 10 years,Selected,,,,,,,,,,,"Playgrounds, Sidewalks, Roads, Stormwater drainage",,,Selected,Selected,Selected,Selected,,,,,,,Submit,Selected,6,7,,6,,6,,4,4,,,7,,,,,,,,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : 5% Increase (122.9424394),Keep the same (96.36),Recreation and Community Services: Keep the Same (171.99), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: Keep the Same (381.15), 5% Decrease (582.0230197),,60,58,80,60,,,54,62,64,33,
1,681865c6-7637-4c07-8d63-d75abc668952,,Guest,"Nov 07, 2022  3:15am",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,b7d849b1-782d-44a0-9121-88ff2a327814,,Guest,"Nov 07, 2022  3:18am",Prince George (CA),"500,000",,,"No, NA",,Selected,From one of the City’s social media channels,,,,,,,Selected,More than 10 years,Selected,,,,,No,,Selected,No,,Selected,"Playgrounds, Roads, Stormwater drainage, Energy – heat and electricity",,,Selected,,Selected,Selected,Selected,,,,8,,Submit,Selected,0,7,0,6,0,10,9,1,0,1,0,6,No,,Selected,No,,Selected,"Safety, and things that bring families and communities together that are run by volunteers, by donation, and are free... bike rave. Focusing on what we have now before expanding. Affordable housing in safe neighbourhoods.",Corporate Services: 15% Decrease (336.7888809),Community Planning and Infrastructure: 10% Decrease (125.6909295),Services that attract and retain business and facilitate development: 15% Decrease (3),Community Support services : 15% Increase (134.6512432),Keep the same (96.36),Recreation and Community Services: Keep the Same (171.99), Public Transit Services: 15% Decrease (72.23513809),Roads and Sidewalks: 10% Decrease (100.9969168),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: 5% Increase (50.39186057),Fire Protection Services: 10% Increase (419.2625142),Police Services: Keep the Same (612.66),3,2,67,34,1,22,100,77,91,60,1,1
1,58eba070-f049-4b56-b208-9e2ebf7db811,,Guest,"Nov 07, 2022  3:20am",Salt Spring Island (CA),455000,,,,,,From a social media post by a friend/business/organization I follow,,,,,Selected,,,6-10 years,,Selected,,,,,,,,,,"Pools, Roads, Stormwater drainage, Energy – heat and electricity",Selected,,,,Selected,Selected,Selected,,,,,,Submit,Selected,,,,,,,,,,,,,,,,,,,,Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: 10% Increase (153.6222472),Services that attract and retain business and facilitate development: 10% Increase (8),Community Support services : Keep the Same (117.09),Keep the same (96.36),Recreation and Community Services: Keep the Same (171.99), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: 10% Decrease (179.1208529),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: 5% Increase (400.2051272),Police Services: 10% Increase (673.9213912),67,31,29,57,59,66,66,74,61,,13,62
1,5d1b6832-49f8-430e-83b4-a5aa8f70d55f,,Guest,"Nov 07, 2022  3:23am",Vancouver (CA),450000,,,Yes,Selected,,I received an email from the City inviting me to participate,,,Selected,,,,,More than 10 years,Selected,,,,,Yes,Selected,,No,,Selected,,,,,,,,,,,,,,Submit,Selected,,,,,,8,,9,,,,,No,,Selected,No,,Selected,"Removing those who choose to not live in shelters etc yet claim to be homeless.
Remove bike lanes that very few people actually use.
Make sidewalks level so wheelchairs and runners can use them.
Stop spending so much on bus transit when they mostly run with very few passengers.
Make someone responsible for the huge cost over runs on City projects.",Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: 5% Decrease (132.6737589),Services that attract and retain business and facilitate development: 10% Decrease (4),Community Support services : 15% Decrease (99.52483193),Keep the same (96.36),Recreation and Community Services: Keep the Same (171.99), Public Transit Services: 15% Decrease (72.23513809),,Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: 5% Increase (400.2051272),Police Services: 10% Increase (673.9213912),18,27,29,74,35,15,14,87,70,,16,25
1,c8ee6092-fb30-426b-890c-533d1ddf5358,,Guest,"Nov 07, 2022  3:24am",Vancouver (CA),260000,,,No,,Selected,From the City’s website,,,,Selected,,,,1-2 years,,,,,Selected,Yes,Selected,,Yes,Selected,,"Stormwater drainage, Energy – heat and electricity",,,,,,Selected,Selected,,,,10,,,,3,6,3,6,10,9,3,7,0,3,0,3,Yes,Selected,,Yes,Selected,,,Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 10% Decrease (4),Community Support services : 5% Decrease (111.2336357),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: 5% Decrease (163.3915891), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: Keep the Same (381.15),Police Services: Keep the Same (612.66),1,58,27,69,58,33,30,71,73,81,27,38
1,82409080-6531-465e-a42f-4ae4378453b4,,Guest,"Nov 07, 2022  3:26am",Prince George (CA),,,,,,,From one of the City’s social media channels,,,,,,,Selected,More than 10 years,Selected,,,,,,,,,,,"Pools, Playgrounds, Nature parks and trails, Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds, Performing Arts",Selected,,Selected,,,,,Selected,Selected,Selected,,,Submit,Selected,,8,2,,,,1,1,,,1,3,,,,,,,"Making Prince George a liveable city. Focus on GOOD city planning, retaining trees in subdivisions (stop letting developers be lazy), enforce businesses to maintain their business frontage - no more cheap & lazy fixes.",Corporate Services: 10% Decrease (356.5999916),Community Planning and Infrastructure: 15% Increase (160.6050766),Services that attract and retain business and facilitate development: 15% Increase (9),Community Support services : 15% Increase (134.6512432),"Parks, Trails, and Beautification: 15% Increase (110.8163727)",Recreation and Community Services: 10% Increase (189.190261), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: 15% Increase (129.0516159),Snow and Ice Control: 15% Increase (228.8766454),Bylaw Enforcement Services: 10% Decrease (43.19302335),Fire Protection Services: Keep the Same (381.15),Police Services: 15% Decrease (520.7574387),,81,,65,,97,78,26,84,10,,
